,timestamp,event_type,event_id,source_ticket_id,assignment_group,similar_ticket_id,similar_ticket_ids,rank,client_ip,client_id,undo
49,2023-02-20 11:43:58,like,fecef3f9-2d40-4132-ab8b-dc42ce48e9a7,INC44915742,,INC35684182,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",4,,22179a5d-2968-4d1a-bd00-c5d429a2a872,
50,2023-02-20 16:40:34,view-incident-results,f5bf6166-a8a2-4c1d-a7ca-857dc51f54b3,INC48134608,,,"['INC39085387', 'INC46547025', 'INC46498467', 'INC37836837', 'INC47038532']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
51,2023-02-20 16:40:45,view-incident-results,f117474c-1fa0-418e-8778-1949500216b8,INC48134607,,,"['INC40282911', 'INC39133337', 'INC48372980', 'INC39133301', 'INC34774295']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
52,2023-02-20 16:41:00,view-incident-results,2695c715-f65d-43fa-ae3d-a52ff235631d,INC48134609,,,"['INC33674975', 'INC36494583', 'INC46847523', 'INC35922290', 'INC35061246']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
53,2023-02-20 16:41:09,view-incident-results,41288557-feb7-4d57-8ef5-f2a3e202e10c,INC48134610,,,[],,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
54,2023-02-20 16:41:21,view-incident-results,92689657-72d1-47f8-94ef-0185143e9999,INC48134620,,,"['INC48085846', 'INC45250535', 'INC45777541', 'INC39085586', 'INC39085616']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
55,2023-02-20 16:41:29,view-incident-results,1061244f-131b-44cd-a467-5e7ecf895350,INC48134621,,,[],,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
56,2023-02-20 16:41:32,view-incident-results,b38aa53b-a645-4a81-a560-cccbb1c83410,INC48134622,,,"['INC48133890', 'INC48372966', 'INC45298133', 'INC45968510', 'INC48325159']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
57,2023-02-20 16:41:46,view-incident-results,53f5f521-f5f2-4cf8-ae3b-6fd95330ca93,INC48134623,,,"['INC48803756', 'INC48659635', 'INC49142929', 'INC36976395', 'INC40138604']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
58,2023-02-20 16:41:56,view-incident-results,8d52a6f0-23be-4a69-9d23-5c15a02ed35f,INC48134624,,,"['INC38223553', 'INC48325115', 'INC36352274', 'INC42528258', 'INC42862116']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
59,2023-02-20 16:42:28,view-incident-results,f5c44b85-259b-4dec-ba1e-5eb58809dcd5,INC48134625,,,"['INC41239671', 'INC45537036', 'INC35396913', 'INC38223154', 'INC38127603']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
60,2023-02-20 16:42:37,view-incident-results,7ca9abf7-a7fa-4729-9387-b6c90c512aff,INC48134626,,,"['INC48134683', 'INC48134636', 'INC48134677', 'INC49531931', 'INC49434439']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
61,2023-02-20 16:42:41,view-incident-results,105ed47d-83a6-4a0d-8106-215b78641741,INC48134627,,,"['INC36735614', 'INC34296568', 'INC34248185', 'INC46546647', 'INC46498824']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
62,2023-02-20 16:42:44,view-incident-results,52e2e203-c56b-41c3-adb6-2968f725ed43,INC48134628,,,[],,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
63,2023-02-20 16:42:48,view-incident-results,922fef7b-0c66-4f9a-8c14-2cb84a23a789,INC48134629,,,"['INC48997860', 'INC37501469', 'INC48949223', 'INC41239745', 'INC48083801']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
64,2023-02-20 16:45:27,view-incident-results,2c9c27e3-4b6b-45e1-b8bb-e0a228ca2c15,INC48134626,,,"['INC48134683', 'INC48134636', 'INC48134677', 'INC49531931', 'INC49434439']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
65,2023-02-20 16:45:30,view-incident-results,ac885d48-5f72-4219-acf8-be58032871e0,INC48134627,,,"['INC36735614', 'INC34296568', 'INC34248185', 'INC46546647', 'INC46498824']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
66,2023-02-20 16:45:33,view-incident-results,0c8d968b-97d5-4909-9276-4de3cb2bcf17,INC48134628,,,[],,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
67,2023-02-20 16:45:36,view-incident-results,b1345ccd-7dda-4044-a518-a48337e57d0f,INC48134629,,,"['INC48997860', 'INC37501469', 'INC48949223', 'INC41239745', 'INC48083801']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
68,2023-02-20 16:45:40,view-incident-results,4a586803-6c32-414e-bdd3-ec141e03ae7d,INC48134630,,,"['INC38558096', 'INC43817103', 'INC48324259', 'INC37501424', 'INC44485159']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
69,2023-02-20 16:45:43,view-incident-results,d3ffed4b-10b9-4e86-bfb6-bcf73073bd2c,INC48134631,,,"['INC35347854', 'INC36735630', 'INC42623899', 'INC47278138', 'INC35013047']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
70,2023-02-20 16:45:46,view-incident-results,f7bd50a6-0e2b-468b-bd30-9989202b8099,INC48134632,,,"['INC36494107', 'INC40569808', 'INC48468816', 'INC40569811', 'INC32958231']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
71,2023-02-20 16:45:50,view-incident-results,c98ca84e-c90b-48e2-8e5a-7bd3fd67e9f7,INC48134633,,,"['INC48134688', 'INC48134550', 'INC48516658', 'INC46210795', 'INC46401825']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
72,2023-02-20 16:45:53,view-incident-results,4d87c539-e66c-4ec0-82c3-4b3e9d9e4b83,INC48134634,,,"['INC38223954', 'INC33912935', 'INC34487477', 'INC35969837', 'INC38510227']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
73,2023-02-20 16:45:56,view-incident-results,dbd7d44f-67f3-4a51-931f-c6f55c622fcf,INC48134635,,,"['INC38223451', 'INC47086463', 'INC39133218', 'INC48900188', 'INC43149173']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
74,2023-02-20 16:45:59,view-incident-results,d88c5745-aaa7-46e8-aa00-062bb17e0ead,INC48134636,,,"['INC48134683', 'INC48134626', 'INC48134677', 'INC49434439', 'INC48134600']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
75,2023-02-20 16:46:03,view-incident-results,40bb4cef-a1c0-4b1b-9aa1-4a16b4dd8ac0,INC48134637,,,"['INC48133784', 'INC48085613', 'INC48324959', 'INC48372906', 'INC48133888']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
76,2023-02-20 16:46:07,view-incident-results,cfb89733-b817-490a-9231-3735a7f1792f,INC48134638,,,"['INC48084435', 'INC48085640', 'INC48133780', 'INC48372901', 'INC48134715']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
77,2023-02-20 16:46:10,view-incident-results,b97a4e10-a573-4cdf-8ae6-f92d53e3be8a,INC48134639,,,[],,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
78,2023-02-20 16:46:16,view-incident-results,7e7a331e-c684-48f4-8d06-734b102481b4,INC48134640,,,"['INC48276976', 'INC47702094', 'INC39611567', 'INC46990517', 'INC47892767']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
79,2023-02-20 16:46:23,view-incident-results,e92fad35-f4f1-4288-a4c8-7b3880fe3fbf,INC48134641,,,"['INC40186462', 'INC41095331', 'INC48324756', 'INC49531916', 'INC43483686']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
80,2023-02-20 16:46:26,view-incident-results,a2ba5ef5-0a21-49bb-9be4-7cce06d2c588,INC48134642,,,"['INC48134714', 'INC48134606', 'INC48133517', 'INC48134440', 'INC48517067']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
81,2023-02-20 16:46:29,view-incident-results,555d1b14-96ce-4cc4-a71a-9b10683e6c73,INC48134643,,,"['INC42957483', 'INC48035822', 'INC46547516', 'INC41047685', 'INC48659208']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
82,2023-02-20 16:46:32,view-incident-results,3e10786b-5faf-420b-9b40-c0b0d19423ef,INC48134644,,,"['INC48035871', 'INC48084926', 'INC48659791', 'INC42146887', 'INC33627334']",,,123f420c-2ae5-48c9-8bc1-1bb62eb0239d,
83,2023-02-21 07:35:01,view-incident-results,6ef9823f-4f4a-4201-be2f-7c5a957e5f60,INC44915742,,,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",,,c9c58877-03ff-4810-88d7-8ee2f5c78f87,
84,2023-02-21 07:36:13,view-incident-results,86b6ae09-f3c6-4706-abba-30767c1ae659,INC44915742,,,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",,,c9c58877-03ff-4810-88d7-8ee2f5c78f87,
85,2023-02-21 07:36:37,dislike,d592f1f8-ac49-4add-b258-c38ceb4cacf9,INC44915742,,INC39611601,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",1,,c9c58877-03ff-4810-88d7-8ee2f5c78f87,
86,2023-02-21 07:36:40,dislike,924eb263-25d2-43ce-8396-2482247feeed,INC44915742,,INC39611601,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",1,,c9c58877-03ff-4810-88d7-8ee2f5c78f87,
87,2023-02-21 07:36:41,dislike,54d40533-ad8e-4912-8f6f-aaf9f04293bf,INC44915742,,INC39611601,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",1,,c9c58877-03ff-4810-88d7-8ee2f5c78f87,
88,2023-02-21 07:36:44,view-similar-incident,685f178e-cfc4-4c88-9fad-80d7e6754284,INC44915742,,INC39611601,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",1,,c9c58877-03ff-4810-88d7-8ee2f5c78f87,
89,2023-02-22 08:09:28,view-incident-results,9db06372-1dba-402b-adae-1f4b04601ff0,INC44915742,,,"['INC39611601', 'INC38462462', 'INC47326410', 'INC35684182', 'INC43245724']",,,e5ea3f02-ec4b-41c3-8adc-c9209090a5bb,
90,2023-02-22 10:42:56,view-incident-results,88b0aebd-e442-4f42-b7f0-c7d4b4f04fc6,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
91,2023-02-22 10:43:04,view-similar-incident,85db2ad3-e194-4622-91b0-c8038ba06e37,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
92,2023-02-22 11:47:40,view-incident-results,44d05824-a4b9-42e4-986c-a002287e48e7,INC48373063,,,"['INC48084963', 'INC48134223', 'INC49193956', 'INC45777376', 'INC46498939']",,,4dfec0c4-d676-4725-a8bb-74f9d3615fae,
93,2023-02-22 11:47:45,view-incident-results,b4ff77b0-245e-4da5-8e9b-4c1b31d4b305,INC49820983,,,"['INC38559142', 'INC42862232', 'INC46990198', 'INC39995471', 'INC47086529']",,,4dfec0c4-d676-4725-a8bb-74f9d3615fae,
94,2023-02-22 11:48:06,view-similar-incident,de946809-2b45-433e-a8f1-65b40b6312ee,INC49820983,,INC38559142,"['INC38559142', 'INC42862232', 'INC46990198', 'INC39995471', 'INC47086529']",1,,4dfec0c4-d676-4725-a8bb-74f9d3615fae,
95,2023-02-23 08:18:18,view-incident-results,7946be85-6c59-494c-8186-ab3c985f90f7,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
96,2023-02-23 08:18:22,view-incident-results,d28a4211-635a-4395-895d-9620c2e15a07,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
97,2023-02-23 08:18:24,like,1497b6c3-34ad-4dc6-a423-27056c8dbd1a,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
98,2023-02-23 08:18:25,dislike,9919d805-a6ee-4e67-9ea7-1f8664a2e140,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
99,2023-02-23 08:18:27,like,a91ec87b-8db6-46c7-90d3-60b27f03f488,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
100,2023-02-23 08:18:28,like,1cd7d2d4-614f-4a1b-8e19-2bcaf412c026,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
101,2023-02-23 08:18:30,like,46fb35c9-4eaf-404f-9486-335d23aedd1a,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
102,2023-02-23 08:18:33,like,c15f69d5-eece-4314-91e9-d1dd1789ca6a,INC40665212,,INC48997806,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",1,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
103,2023-02-23 08:18:37,view-incident-results,70c07125-711f-4dc7-9da9-5e2d06da0876,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
104,2023-02-23 08:18:38,view-incident-results,f564e925-9f7d-4fc6-9b03-7b565edaf20b,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
105,2023-02-23 08:18:38,view-incident-results,dcc5db36-c310-4f83-884f-c6b965e29e1e,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
106,2023-02-23 08:18:38,view-incident-results,3268b5b3-9329-4064-b68d-c0e70e9eadf4,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
107,2023-02-23 08:18:39,view-incident-results,f3958f38-52f3-4d63-bde8-efe5bea95c4b,INC40665212,,,"['INC48997806', 'INC36784714', 'INC44818995', 'INC42480681', 'INC38845048']",,,6fb95185-da5b-49e9-bdab-81c7a0efc81b,
